2023-02-09 18:55:08,0.2771513509074275,P01Sc1MRF_mV.csv
2023-02-09 18:56:37,0.25812185516628844,P01Sc2MRF_mV.csv
2023-02-09 18:57:58,0.04589512139221304,P01Sc4MRF_mV.csv
2023-02-09 18:59:19,0.1728449675299293,P02Sc1MRF_mV.csv
2023-02-09 19:00:42,0.5215802485373053,P02Sc2MRF_mV.csv
2023-02-09 19:02:02,0.0023571864992907926,P07Sc1MRF_mV.csv
2023-02-09 19:03:17,0.19423037710878158,P07Sc4MRF_mV.csv
2023-02-09 19:04:29,0.06299991385105048,P08Sc1MRF_mV.csv
2023-02-09 19:05:45,0.11666463105026528,P08Sc2MRF_mV.csv
2023-02-09 19:06:57,0.20356995067146588,P08Sc3MRF_mV.csv
2023-02-09 19:08:11,0.16593054074171348,P08Sc4MRF_mV.csv
2023-02-09 19:09:28,0.3052849825304859,P08Sc5MRF_mV.csv
2023-02-09 19:10:45,0.0021250518757596083,P09Sc1MRF_mV.csv
2023-02-09 19:11:59,0.08471072475272956,P09Sc2MRF_mV.csv
2023-02-09 19:13:08,0.14587617855657006,P09Sc3MRF_mV.csv
2023-02-09 19:14:14,0.10834955614306953,P09Sc4MRF_mV.csv
2023-02-09 19:15:28,0.022207887449713946,P11Sc1MRF_mV.csv
2023-02-09 19:16:45,0.022365470515255288,P11Sc2MRF_mV.csv
2023-02-09 19:17:59,0.08573458019259389,P11Sc3MRF_mV.csv
2023-02-09 19:19:13,0.04678715612929544,P11Sc4MRF_mV.csv
2023-02-09 19:20:26,0.03747528813548578,P11Sc5MRF_mV.csv
2023-02-09 19:21:38,0.24488138623106165,P12Sc3MRF_mV.csv
2023-02-09 19:22:52,0.0639818342314781,P12Sc5MRF_mV.csv
2023-02-09 19:24:14,0.12160358233610231,P13Sc2MRF_mV.csv
2023-02-09 19:25:29,0.24787300976594992,P13Sc4MRF_mV.csv
2023-02-09 19:26:39,0.02999914351095023,P14Sc1MRF_mV.csv
2023-02-09 19:27:49,0.024856841856373123,P14Sc3MRF_mV.csv
2023-02-09 19:28:59,0.036254440942239174,P14Sc5MRF_mV.csv
2023-02-09 19:30:12,0.009037334963183818,P15Sc1MRF_mV.csv
2023-02-09 19:31:33,0.05684771377668714,P15Sc2MRF_mV.csv
2023-02-09 19:32:54,0.037409614588162395,P15Sc3MRF_mV.csv
2023-02-09 19:34:12,0.09366345378336628,P15Sc4MRF_mV.csv
2023-02-09 19:35:34,0.10216366220166953,P15Sc5MRF_mV.csv
2023-02-09 19:36:55,0.03453766650300303,P16Sc1MRF_mV.csv
