Time;Value;Stress
0.0;1.613;0.416
0.0033333649892211704;1.613;0.416
0.006666729978442341;1.6;0.416
0.010000094967663511;1.6;0.416
0.013333459956884681;1.6;0.416
0.01666682494610585;1.6;0.416
0.020000189935327022;1.6;0.416
0.023333554924548194;1.6;0.416
0.026666919913769363;1.6;0.416
0.03000028490299053;1.6;0.416
0.0333336498922117;1.6;0.416
0.036667014881432876;1.6;0.416
0.040000379870654044;1.613;0.416
0.04333374485987521;1.613;0.416
0.04666710984909639;1.613;0.416
0.05000047483831756;1.613;0.416
0.053333839827538726;1.613;0.416
0.056667204816759895;1.613;0.416
0.06000056980598106;1.6;0.416
0.06333393479520223;1.6;0.416
0.0666672997844234;1.6;0.416
0.07000066477364458;1.6;0.416
0.07333402976286575;1.6;0.416
0.07666739475208692;1.6;0.416
0.08000075974130809;1.6;0.416
0.08333412473052926;1.6;0.416
0.08666748971975043;1.6;0.416
0.0900008547089716;1.6;0.416
0.09333421969819278;1.6;0.416
0.09666758468741395;1.6;0.416
0.10000094967663511;1.6;0.416
0.10333431466585628;1.6;0.416
0.10666767965507745;1.6;0.416
0.11000104464429862;1.6;0.416
0.11333440963351979;1.6;0.416
0.11666777462274096;1.6;0.416
0.12000113961196213;1.6;0.416
0.12333450460118331;1.6;0.416
0.12666786959040446;1.613;0.416
0.13000123457962565;1.613;0.416
0.1333345995688468;1.613;0.416
0.13666796455806798;1.613;0.416
0.14000132954728917;1.613;0.416
0.14333469453651032;1.613;0.416
0.1466680595257315;1.613;0.416
0.15000142451495266;1.613;0.416
0.15333478950417384;1.613;0.416
0.156668154493395;1.613;0.416
0.16000151948261618;1.613;0.416
0.16333488447183736;1.613;0.416
0.16666824946105852;1.613;0.416
0.1700016144502797;1.613;0.416
0.17333497943950085;1.627;0.416
0.17666834442872204;1.627;0.416
0.1800017094179432;1.627;0.416
0.18333507440716437;1.627;0.416
0.18666843939638555;1.627;0.416
0.1900018043856067;1.627;0.416
0.1933351693748279;1.627;0.416
0.19666853436404905;1.627;0.416
0.20000189935327023;1.627;0.416
0.20333526434249138;1.627;0.416
0.20666862933171257;1.627;0.416
0.21000199432093372;1.627;0.416
0.2133353593101549;1.627;0.416
0.2166687242993761;1.627;0.416
0.22000208928859724;1.627;0.417
0.22333545427781842;1.64;0.417
0.22666881926703958;1.64;0.417
0.23000218425626076;1.64;0.417
0.23333554924548192;1.64;0.417
0.2366689142347031;1.64;0.417
0.24000227922392425;1.64;0.417
0.24333564421314544;1.64;0.417
0.24666900920236662;1.64;0.417
0.2500023741915878;1.64;0.417
0.2533357391808089;1.64;0.417
0.25666910417003014;1.64;0.417
0.2600024691592513;1.64;0.417
0.26333583414847245;1.64;0.417
0.2666691991376936;1.64;0.417
0.2700025641269148;1.64;0.417
0.27333592911613597;1.64;0.417
0.2766692941053571;1.64;0.417
0.28000265909457833;1.64;0.417
0.2833360240837995;1.64;0.417
0.28666938907302064;1.64;0.417
0.2900027540622418;1.64;0.417
0.293336119051463;1.653;0.417
0.29666948404068416;1.653;0.417
0.3000028490299053;1.653;0.417
0.3033362140191265;1.653;0.417
0.3066695790083477;1.653;0.417
0.31000294399756884;1.653;0.417
0.31333630898679;1.653;0.417
0.3166696739760112;1.653;0.417
0.32000303896523236;1.667;0.417
0.3233364039544535;1.667;0.417
0.3266697689436747;1.667;0.417
0.3300031339328959;1.68;0.417
0.33333649892211703;1.693;0.417
0.3366698639113382;1.693;0.417
0.3400032289005594;1.707;0.417
0.34333659388978055;1.72;0.417
0.3466699588790017;1.733;0.417
0.3500033238682229;1.747;0.417
0.35333668885744407;1.76;0.417
0.3566700538466652;1.76;0.417
0.3600034188358864;1.773;0.417
0.3633367838251076;1.76;0.417
0.36667014881432874;1.76;0.417
0.3700035138035499;1.747;0.417
0.3733368787927711;1.747;0.417
0.37667024378199226;1.733;0.417
0.3800036087712134;1.72;0.417
0.3833369737604346;1.707;0.417
0.3866703387496558;1.693;0.417
0.39000370373887694;1.68;0.417
0.3933370687280981;1.667;0.417
0.39667043371731925;1.653;0.417
0.40000379870654046;1.64;0.417
0.4033371636957616;1.64;0.417
0.40667052868498277;1.627;0.417
0.410003893674204;1.627;0.417
0.41333725866342513;1.627;0.417
0.4166706236526463;1.627;0.417
0.42000398864186744;1.613;0.417
0.42333735363108865;1.613;0.417
0.4266707186203098;1.6;0.417
0.43000408360953096;1.6;0.417
0.4333374485987522;1.6;0.417
0.4366708135879733;1.6;0.417
0.4400041785771945;1.6;0.417
0.44333754356641564;1.6;0.417
0.44667090855563685;1.6;0.417
0.450004273544858;1.6;0.417
0.45333763853407916;1.6;0.417
0.45667100352330037;1.6;0.417
0.4600043685125215;1.6;0.417
0.4633377335017427;1.6;0.417
0.46667109849096383;1.6;0.417
0.47000446348018504;1.6;0.417
0.4733378284694062;1.587;0.417
