Time;Value;Stress
0.0;2.427;2.011
0.003333362884422734;2.707;2.011
0.006666725768845468;2.947;2.011
0.010000088653268202;3.107;2.011
0.013333451537690937;3.213;2.011
0.016666814422113672;3.213;2.011
0.020000177306536405;3.133;2.011
0.023333540190959137;2.973;2.012
0.026666903075381873;2.76;2.012
0.03000026595980461;2.507;2.012
0.033333628844227345;2.227;2.012
0.036666991728650074;1.973;2.012
0.04000035461307281;1.76;2.012
0.043333717497495546;1.6;2.012
0.046667080381918274;1.507;2.012
0.05000044326634101;1.467;2.012
0.053333806150763746;1.44;2.012
0.05666716903518648;1.44;2.012
0.06000053191960922;1.44;2.012
0.06333389480403195;1.453;2.012
0.06666725768845469;1.453;2.012
0.07000062057287741;1.467;2.012
0.07333398345730015;1.48;2.012
0.07666734634172288;1.493;2.012
0.08000070922614562;1.493;2.012
0.08333407211056836;1.507;2.013
0.08666743499499109;1.52;2.013
0.09000079787941383;1.52;2.013
0.09333416076383655;1.533;2.013
0.09666752364825928;1.533;2.013
0.10000088653268202;1.547;2.013
0.10333424941710476;1.56;2.013
0.10666761230152749;1.56;2.013
0.11000097518595023;1.573;2.013
0.11333433807037296;1.587;2.013
0.1166677009547957;1.6;2.013
0.12000106383921844;1.613;2.013
0.12333442672364116;1.627;2.013
0.1266677896080639;1.64;2.013
0.13000115249248664;1.64;2.013
0.13333451537690938;1.653;2.013
0.1366678782613321;1.667;2.013
0.14000124114575482;1.68;2.013
0.14333460403017756;1.707;2.013
0.1466679669146003;1.72;2.014
0.15000132979902303;1.813;2.014
0.15333469268344577;1.84;2.014
0.1566680555678685;1.867;2.014
0.16000141845229124;1.893;2.014
0.16333478133671397;1.92;2.014
0.1666681442211367;1.96;2.014
0.17000150710555945;1.987;2.014
0.17333486998998218;2.027;2.014
0.17666823287440492;2.067;2.014
0.18000159575882765;2.107;2.014
0.1833349586432504;2.133;2.014
0.1866683215276731;2.16;2.014
0.19000168441209583;2.187;2.014
