Time;Value;Stress
0.0;1.893;2.034
0.0033333624202654473;1.933;2.034
0.006666724840530895;1.973;2.035
0.010000087260796342;2.013;2.036
0.01333344968106179;2.053;2.036
0.016666812101327238;2.107;2.037
0.020000174521592685;2.147;2.038
0.02333353694185813;2.187;2.038
0.02666689936212358;2.213;2.039
0.030000261782389025;2.24;2.04
0.033333624202654476;2.267;2.04
0.03666698662291992;2.267;2.041
0.04000034904318537;2.28;2.042
0.043333711463450816;2.267;2.042
0.04666707388371626;2.253;2.043
0.05000043630398171;2.107;2.044
0.05333379872424716;2.053;2.044
0.056667161144512604;2.0;2.045
0.06000052356477805;1.947;2.046
0.0633338859850435;1.893;2.046
0.06666724840530895;1.84;2.047
0.07000061082557439;1.787;2.048
0.07333397324583985;1.733;2.048
0.07666733566610529;1.693;2.049
0.08000069808637074;1.653;2.05
0.08333406050663618;1.627;2.05
0.08666742292690163;1.587;2.051
0.09000078534716707;1.56;2.052
0.09333414776743253;1.547;2.052
0.09666751018769797;1.52;2.053
0.10000087260796342;1.507;2.054
0.10333423502822886;1.493;2.054
0.10666759744849431;1.493;2.055
0.11000095986875977;1.48;2.056
0.11333432228902521;1.48;2.057
0.11666768470929066;1.48;2.057
0.1200010471295561;1.48;2.058
0.12333440954982156;1.48;2.059
0.126667771970087;1.48;2.059
0.13000113439035244;1.48;2.06
0.1333344968106179;1.48;2.061
0.13666785923088334;1.48;2.061
0.14000122165114878;1.48;2.062
0.14333458407141422;1.48;2.063
0.1466679464916797;1.48;2.063
0.15000130891194513;1.48;2.064
0.15333467133221057;1.48;2.065
0.156668033752476;1.48;2.065
0.16000139617274148;1.48;2.066
0.16333475859300692;1.467;2.067
0.16666812101327236;1.467;2.067
0.17000148343353783;1.467;2.068
0.17333484585380327;1.467;2.069
0.1766682082740687;1.467;2.069
0.18000157069433415;1.467;2.07
0.1833349331145996;1.467;2.071
0.18666829553486505;1.467;2.071
0.1900016579551305;1.467;2.072
0.19333502037539593;1.453;2.073
0.1966683827956614;1.453;2.073
0.20000174521592684;1.453;2.074
0.20333510763619228;1.453;2.075
0.20666847005645772;1.453;2.075
0.2100018324767232;1.453;2.076
0.21333519489698863;1.453;2.077
0.21666855731725407;1.453;2.077
0.22000191973751954;1.453;2.078
0.22333528215778498;1.453;2.079
0.22666864457805042;1.453;2.079
0.23000200699831586;1.467;2.08
0.23333536941858132;1.467;2.081
0.23666873183884676;1.467;2.081
0.2400020942591122;1.467;2.082
0.24333545667937764;1.467;2.083
0.2466688190996431;1.467;2.083
0.25000218151990855;1.467;2.084
0.253335543940174;1.467;2.085
0.25666890636043943;1.467;2.085
0.26000226878070487;1.467;2.086
0.2633356312009703;1.467;2.087
0.2666689936212358;1.467;2.088
0.27000235604150125;1.467;2.088
0.2733357184617667;1.467;2.089
0.2766690808820321;1.467;2.09
0.28000244330229757;1.467;2.09
0.283335805722563;1.467;2.091
0.28666916814282845;1.467;2.092
0.29000253056309394;1.467;2.092
0.2933358929833594;1.467;2.093
0.2966692554036248;1.467;2.094
0.30000261782389026;1.467;2.094
0.3033359802441557;1.48;2.095
0.30666934266442114;1.48;2.096
0.3100027050846866;1.48;2.096
0.313336067504952;1.48;2.097
0.3166694299252175;1.493;2.098
0.32000279234548296;1.493;2.098
0.3233361547657484;1.493;2.099
0.32666951718601384;1.493;2.1
0.3300028796062793;1.493;2.1
0.3333362420265447;1.493;2.101
0.33666960444681016;1.493;2.102
0.34000296686707565;1.507;2.102
0.3433363292873411;1.507;2.103
0.34666969170760653;1.507;2.104
0.35000305412787197;1.507;2.104
0.3533364165481374;1.507;2.105
0.35666977896840285;1.507;2.106
0.3600031413886683;1.52;2.106
0.36333650380893373;1.52;2.107
0.3666698662291992;1.52;2.108
0.37000322864946467;1.52;2.108
0.3733365910697301;1.52;2.109
0.37666995348999555;1.52;2.11
0.380003315910261;1.52;2.11
0.3833366783305264;1.52;2.111
0.38667004075079187;1.533;2.112
0.39000340317105736;1.533;2.112
0.3933367655913228;1.547;2.113
0.39667012801158824;1.547;2.114
0.4000034904318537;1.56;2.114
0.4033368528521191;1.56;2.115
0.40667021527238456;1.573;2.116
0.41000357769265;1.587;2.117
0.41333694011291544;1.6;2.117
0.41667030253318094;1.627;2.118
0.4200036649534464;1.64;2.119
0.4233370273737118;1.667;2.119
0.42667038979397726;1.68;2.12
0.4300037522142427;1.693;2.121
0.43333711463450814;1.707;2.121
0.4366704770547736;1.707;2.122
0.44000383947503907;1.707;2.123
0.4433372018953045;1.693;2.123
0.44667056431556995;1.693;2.124
0.4500039267358354;1.68;2.125
0.45333728915610083;1.667;2.125
0.45667065157636627;1.64;2.126
0.4600040139966317;1.627;2.127
0.46333737641689715;1.6;2.127
0.46667073883716265;1.573;2.128
0.4700041012574281;1.56;2.129
0.4733374636776935;1.547;2.129
0.47667082609795897;1.533;2.13
0.4800041885182244;1.52;2.131
0.48333755093848985;1.52;2.131
0.4866709133587553;1.507;2.132
0.4900042757790208;1.507;2.133
0.4933376381992862;1.493;2.133
0.49667100061955166;1.493;2.134
0.5000043630398171;1.507;2.135
0.5033377254600826;1.507;2.135
0.506671087880348;1.507;2.136
0.5100044503006135;1.52;2.137
0.5133378127208789;1.52;2.137
0.5166711751411444;1.533;2.138
0.5200045375614097;1.547;2.139
0.5233378999816752;1.587;2.139
0.5266712624019406;1.653;2.14
0.5300046248222061;1.76;2.141
0.5333379872424716;1.907;2.141
0.536671349662737;2.12;2.142
0.5400047120830025;2.373;2.143
0.5433380745032679;2.64;2.143
0.5466714369235334;2.88;2.144
0.5500047993437988;3.067;2.145
0.5533381617640643;3.187;2.145
0.5566715241843297;3.24;2.146
0.5600048866045951;3.2;2.147
0.5633382490248606;3.093;2.148
0.566671611445126;2.92;2.148
0.5700049738653915;2.707;2.149
0.5733383362856569;2.467;2.15
0.5766716987059224;2.213;2.15
0.5800050611261879;1.973;2.151
0.5833384235464533;1.76;2.152
0.5866717859667188;1.6;2.152
0.5900051483869841;1.493;2.153
0.5933385108072496;1.427;2.154
0.596671873227515;1.373;2.154
0.6000052356477805;1.347;2.155
0.603338598068046;1.32;2.156
0.6066719604883114;1.307;2.156
0.6100053229085769;1.293;2.157
0.6133386853288423;1.28;2.158
0.6166720477491078;1.267;2.158
0.6200054101693732;1.267;2.159
0.6233387725896387;1.28;2.16
0.626672135009904;1.28;2.16
0.6300054974301695;1.28;2.161
0.633338859850435;1.293;2.162
0.6366722222707004;1.293;2.162
0.6400055846909659;1.307;2.163
0.6433389471112313;1.307;2.164
0.6466723095314968;1.32;2.164
0.6500056719517622;1.333;2.165
0.6533390343720277;1.333;2.166
0.6566723967922932;1.347;2.166
0.6600057592125586;1.347;2.167
0.663339121632824;1.36;2.168
0.6666724840530894;1.36;2.168
0.6700058464733549;1.373;2.169
0.6733392088936203;1.387;2.17
